pos x,pos y,ori,major axis len,minor axis len,body area,fg area,img contrast,min fg dist,wing l x,wing l y,wing r x,wing r y,wing l ang,wing l len,wing r ang,wing r len,leg 1 x,leg 1 y,leg 2 x,leg 2 y,leg 3 x,leg 3 y,leg 4 x,leg 4 y,leg 5 x,leg 5 y,leg 6 x,leg 6 y,leg 1 ang,leg 2 ang,leg 3 ang,leg 4 ang,leg 5 ang,leg 6 ang,vel,ang_vel,min_wing_ang,max_wing_ang,mean_wing_length,axis_ratio,fg_body_ratio,contrast,dist_to_wall,dist_to_other,angle_between,facing_angle,leg_dist
688.7253012,456.7638554,2.88615894,38.41165868,14.26101768,415,1271,0.4631678993,417.0803223,720,471,722,460,-0.1717335074,34.36240092,0.1584832059,33.43169472,,,,,,,,,,,,,,,,,,,0.0745366325,0.3265691636,0.1531306943,0.1625226295,2.067321459,2.693053528,3.030319803,0.4544743398,5.728382587,28.20341996,1.207825078,2.344532491,25.40365381
688.4251208,456.5990338,2.874203138,38.65653133,14.14062774,414,1251,0.4472060721,416.6845398,720,470,722,460,-0.1339885815,34.30100425,0.1664388858,33.74669,,,,,,,,,,,,,,,,,,,0.3300470274,0.2941721377,0.1448466629,0.1698869251,2.074095676,2.723938281,3.05092246,0.4775315755,5.728382587,28.21488895,1.197198877,2.342383735,25.30011138
688.2317073,456.4756098,2.878788494,38.43493604,14.05382244,410,1270,0.5525462587,410.2011719,720,470,722,459,-0.1396759813,34.52728706,0.188186723,33.86251817,,,,,,,,,,,,,,,,,,,0.1146142843,0.294085046,0.1468752082,0.1751967578,2.074115527,2.732416401,3.069953769,0.500266262,5.728382587,28.22186341,1.200025729,2.346072003,24.59071076
688.811138,457.1138015,2.896873319,38.54496698,14.1383663,413,1265,0.4487664587,377,720,471,722,460,-0.1741602887,34.14046898,0.1579746996,33.31412166,,,,,,,,,,,,,,,,,,,0.6428378984,0.3541983836,0.1644319695,0.1664684665,2.063405484,2.720381465,3.086579772,0.4738407942,5.728382587,28.21296821,1.219493446,2.354351825,24.00591608
688.7714988,457.019656,2.890401874,38.00687823,14.1071741,407,1271,0.4452840007,411.5009155,720,471,722,460,-0.1697313194,34.21504504,0.1617377437,33.3618906,,,,,,,,,,,,,,,,,,,0.04334346607,0.2968096246,0.159505787,0.1638474434,2.06529819,2.702476243,3.095323367,0.4445741915,5.728382587,28.21261739,1.226588421,2.35350835,24.01858051
688.2058111,456.5012107,2.881854972,38.26864948,14.19811767,413,1269,0.438962306,376.5315247,720,470,722,460,-0.141766846,34.54110246,0.156572961,33.97482491,680,471,,,,,,,,,,,-1.826076574,,,,,,0.4389661023,0.291278419,0.156943379,0.1576403631,2.075415034,2.687937454,3.093861412,0.4384837039,5.728382587,28.21622908,1.215534905,2.351587064,23.48581973
688.6292683,457.0292683,2.897126847,38.00121104,14.24903572,410,1274,0.4307262028,377,720,471,722,460,-0.1745085047,34.34099813,0.1556777866,33.50270111,677,464,,,,,,,,,,,-2.357139259,,,,,,0.09045903931,0.49337278,0.1557034758,0.1592810647,2.072477181,2.681395604,3.084348176,0.4328926837,5.728382587,28.21367893,1.208530231,2.350231612,23.49863759
688.5274463,456.575179,2.87043446,38.52150043,14.28634718,419,1278,0.4311560231,411.8737793,720,470,722,460,-0.132030048,34.21618704,0.1691957244,33.64730673,,,,,,,,,,,,,,,,,,,0.09962183334,0.6851253332,0.1461822718,0.1624604607,2.066689691,2.686630705,3.081913444,0.4319618776,5.728382587,28.21152302,1.220286636,2.346506546,24.40727772
688.5147059,456.8872549,2.893127856,38.05888074,14.16503042,408,1273,0.4348092614,401.2991333,720,470,722,460,-0.1461604865,34.10671238,0.1557726074,33.62966108,,,,,,,,,,,,,,,,,,,0.1422704446,0.6074012124,0.1397452697,0.1618889606,2.065788429,2.676128693,3.075555043,0.4408192122,5.728382587,28.21219315,1.237515171,2.349160069,24.24617235
688.4380952,456.952381,2.884220207,38.22194066,14.50828791,420,1265,0.4625023029,377,720,470,722,460,-0.1346300578,34.15251374,0.1668149032,33.69999159,680,445,,,,,,,,,,,2.44289429,,,,,,0.2219605949,0.3812371417,0.1403265489,0.1616662042,2.063705932,2.652941541,3.037164539,0.450719055,5.728382587,28.21281241,1.244552799,2.352924583,23.80099132
688.6247031,456.9952494,2.894543131,38.39362339,14.45561317,421,1265,0.4430623527,406.9520874,720,470,722,460,-0.1458855934,33.96369818,0.1572624032,33.51028156,,,,,,,,,,,,,,,,,,,0.1833128434,0.2251662805,0.1429033482,0.1599523882,2.057958155,2.661434241,3.013805594,0.4429539361,5.728382587,28.20657431,1.235750625,2.355785823,24.27664433
688.6690821,457.0555556,2.895011804,38.43879051,14.24020712,414,1256,0.423188736,402.5679932,720,470,722,460,-0.1452121481,33.8996321,0.1584698432,33.46072084,,,,,,,,,,,,,,,,,,,0.08774020569,0.09277336505,0.156486995,0.1622697625,2.059791325,2.687405033,3.042676197,0.4351219485,5.728382587,28.20251255,1.216497913,2.358186336,24.20985239
688.2613909,456.7529976,2.893902292,38.59259121,14.31993447,417,1292,0.4510479695,377,719,472,722,460,-0.2127691602,34.31228894,0.1517458902,33.89449468,680,445,,,,,,,,,,,2.431168206,,,,,,0.3644109261,0.1187022132,0.1652981898,0.1753717978,2.070248559,2.696686913,3.089988878,0.4457215877,5.728382587,28.21011935,1.212681894,2.354684352,23.96859698
688.3285372,456.9232614,2.880763027,38.50718731,14.27576198,417,1305,0.4576016757,416.6845398,720,470,722,459,-0.1307367226,34.26488947,0.1992311354,33.73544504,679,445,,,,,,,,,,,2.4955311,,,,,,0.02763350485,0.3388350309,0.1727143497,0.175465653,2.069930172,2.691702908,3.123558366,0.4485232097,5.728382587,28.21631424,1.223430097,2.352185791,24.32316641
688.5696822,456.9364303,2.89855299,38.02791456,14.2053084,409,1283,0.4278415179,386.1567078,719,472,722,460,-0.2166147934,33.95460758,0.1516544511,33.57039783,,,,,,,,,,,,,,,,,,,0.1890827435,0.4744666434,0.1661728353,0.175695827,2.064312061,2.682609171,3.096686839,0.4386716262,5.728382587,28.21548377,1.22076678,2.353845034,23.97029028
688.4312796,456.7867299,2.88400996,38.66956485,14.43426548,422,1259,0.4414017934,384.3657227,720,470,722,460,-0.1388169985,34.22242853,0.1621513035,33.72216026,,,,,,,,,,,,,,,,,,,0.09206683369,0.3715962507,0.1596416554,0.1749801114,2.063856146,2.683525399,3.036727357,0.4356968792,5.728382587,28.20947221,1.201618956,2.351798019,23.33840816
688.5803357,456.9064748,2.886680106,38.55708052,14.28538965,417,1269,0.4321424122,377,719,472,722,460,-0.2056716551,33.95836387,0.1626095635,33.56253652,,,,,,,,,,,,,,,,,,,0.02736782177,0.1942186824,0.1608389971,0.1738617317,2.063364717,2.686631599,3.040217589,0.4375862371,5.728382587,28.20137391,1.192006088,2.351196155,23.57018583
688.441247,456.8729017,2.89269261,38.23605721,14.323835,417,1289,0.4446583306,408.7358704,720,470,722,460,-0.1452866181,34.18004683,0.1559855578,33.70413397,712,480,,,,,,,,,,,-0.527252441,,,,,,0.006619695419,0.2243535286,0.1573838734,0.1608651614,2.064078057,2.67789089,3.068914725,0.4390319865,5.728382587,28.20207521,1.197674089,2.351001077,24.54480101
688.5669856,456.8062201,2.877473959,38.39296771,14.35946339,418,1275,0.4346688727,416.6017151,720,470,722,460,-0.133290602,34.08973775,0.1688799664,33.58521518,,,,,,,,,,,,,,,,,,,0.05040847949,0.3267449864,0.1368143235,0.1647689076,2.066230275,2.680192932,3.060007929,0.4394497463,5.728382587,28.21178289,1.209410859,2.346499113,25.26327116
688.3656174,456.9079903,2.884590153,38.41118024,14.20552263,413,1259,0.4438029092,416.2931519,720,470,722,460,-0.1353894719,34.23645539,0.16533014,33.77620782,,,,,,,,,,,,,,,,,,,0.07310454192,0.254456348,0.1349014412,0.1663526245,2.068506241,2.700366965,3.048677646,0.4432672075,5.728382587,28.21900832,1.212819108,2.345090006,25.3784068
688.4833333,456.7857143,2.880113677,38.91131689,14.30646853,420,1280,0.4507941389,416.6017151,720,470,722,460,-0.1355362191,34.1748098,0.1658702516,33.6704407,,,,,,,,,,,,,,,,,,,0.06398945458,0.1649119031,0.1366248037,0.1648756159,2.066774475,2.70975155,3.047445188,0.445033914,5.728382587,28.21466975,1.203308605,2.346123001,25.27996566
688.5800971,456.8786408,2.886032785,38.46155909,14.26952576,412,1255,0.4347444688,409.831665,720,470,722,460,-0.1400373046,34.04967499,0.1624318205,33.56535109,,,,,,,,,,,,,,,,,,,0.06735830008,0.1594131713,0.137913195,0.1638608918,2.064865912,2.701283856,3.028446427,0.4435022924,5.728382587,28.21067102,1.2085581,2.346725782,25.18152452
688.4099526,456.7725118,2.881092388,38.77851002,14.39136661,422,1255,0.4537260931,416.6017151,720,470,722,460,-0.1360419519,34.2475917,0.1647096747,33.7447472,713,477,,,,,,,,,,,-0.4278631475,,,,,,0.1986883707,0.131702449,0.1373588834,0.1635229857,2.070818192,2.728316707,3.035691073,0.4503021551,5.728382587,28.21745639,1.220122729,2.345430521,25.28466664
688.3146341,456.6195122,2.879331964,39.08040774,13.815345,410,1291,0.4590119654,416.6017151,720,470,722,460,-0.1373143252,34.39476505,0.162240773,33.85456499,708,480,,,,,,,,,,,-0.6087295084,,,,,,0.2686952348,0.09169390305,0.1368067791,0.1631015637,2.07715392,2.776563803,3.085945945,0.4549143617,5.728382587,28.22027969,1.212378028,2.342651149,25.38780876
688.3686747,456.5301205,2.875567356,38.78245971,14.08145552,415,1275,0.4479074227,416.6017151,720,470,722,460,-0.1365565141,34.37991266,0.163215034,33.80985219,,,,,,,,,,,,,,,,,,,0.06238013543,0.127784209,0.137349408,0.1624782421,2.077598509,2.781215377,3.101525975,0.4538120773,5.728382587,28.21179949,1.198243928,2.342520227,25.38780876
688.3602941,456.7254902,2.883315611,38.77718875,13.90964865,408,1270,0.4604214984,416.6017151,720,470,722,460,-0.1389702784,34.31156655,0.1612421273,33.79870155,,,,,,,,,,,,,,,,,,,0.1760151204,0.1806436326,0.1394806098,0.1608766461,2.074212065,2.751241016,3.093164645,0.4560746604,5.728382587,28.20658227,1.199833399,2.346677514,25.27906972
688.4637681,456.7826087,2.888140312,38.34300551,14.33259413,414,1273,0.4555482224,409.4642944,720,470,722,460,-0.1434253684,34.19405437,0.1578072959,33.69021306,,,,,,,,,,,,,,,,,,,0.1276023062,0.1388145193,0.1490332607,0.1658309104,2.07358019,2.730880696,3.10072441,0.4511713141,5.728382587,28.21032417,1.210530215,2.350523088,24.8216018
688.4137931,456.7093596,2.887029365,38.63731446,13.87202077,406,1275,0.4331673134,393.7118225,720,471,722,459,-0.1703120276,34.6685862,0.1864669226,33.66422919,679,470,,,,,,,,,,,-1.932509407,,,,,,0.07521083275,0.1512939891,0.1608358772,0.174885485,2.077860279,2.734326223,3.105703422,0.437075067,5.728382587,28.21356374,1.214575402,2.347656338,24.57434869
688.5227818,456.6786571,2.873903427,38.53884105,14.3185372,417,1279,0.426417419,416.1249695,720,471,722,460,-0.1592940853,34.58202033,0.1688007988,33.64157337,,,,,,,,,,,,,,,,,,,0.01932897437,0.30029421,0.1640493067,0.171022282,2.081017187,2.718898133,3.089705318,0.4319444381,5.728382587,28.210952,1.211097945,2.344011785,24.67582448
688.3942308,456.7980769,2.886579832,38.64521962,14.27469516,416,1283,0.4417756011,393.7118225,720,471,722,460,-0.1672970285,34.64995336,0.1600206076,33.75796257,,,,,,,,,,,,,,,,,,,0.1426604407,0.3510645406,0.1672875323,0.1681799296,2.07920509,2.692173219,3.090952644,0.4305212798,5.728382587,28.20750866,1.198938976,2.349106981,24.39815798
688.5876543,456.8987654,2.894909689,37.84557085,14.21349324,405,1267,0.4121164978,397.8994751,720,471,722,459,-0.1752619869,34.43225635,0.1838777042,33.47835167,,,,,,,,,,,,,,,,,,,0.09090548076,0.2947078114,0.1650304288,0.1790641582,2.072272927,2.689985433,3.111514803,0.4262649842,5.728382587,28.20842448,1.189964343,2.353667892,24.2947992
688.4767726,456.7114914,2.884951433,38.42848386,14.08985728,409,1270,0.4390513399,405.1530457,720,470,722,459,-0.1423007128,34.20962327,0.1884806168,33.60125066,,,,,,,,,,,,,,,,,,,0.2209187733,0.2202446956,0.1512585223,0.1860395307,2.070452609,2.701322217,3.116219401,0.4303741691,5.728382587,28.21384324,1.195878259,2.350991649,24.15070216
688.2742718,456.5606796,2.886071023,38.20165288,14.2126365,412,1288,0.4312774986,377,720,470,722,459,-0.1451706766,34.45485683,0.1833191852,33.81382888,,,,,,,,,,,,,,,,,,,0.2149017961,0.09782253394,0.1436918036,0.1784437475,2.074505946,2.692746295,3.117507774,0.4357554398,5.728382587,28.21705037,1.208146195,2.349547633,23.98605955
688.4156479,456.7652812,2.886916591,37.96776763,14.23150043,409,1273,0.441415422,415.245697,720,470,722,460,-0.1421251486,34.24513219,0.1586560028,33.73977046,,,,,,,,,,,,,,,,,,,0.127283927,0.05277608882,0.1437672485,0.1638941739,2.074006095,2.668449282,3.105904059,0.4415391728,5.728382587,28.20838607,1.213811642,2.351866472,24.5831016
688.3888889,456.7801932,2.891142677,38.13913171,14.39106418,414,1272,0.4520483485,406.0960388,720,470,722,460,-0.1456480204,34.2640575,0.1549455046,33.76498106,,,,,,,,,,,,,,,,,,,0.08463402077,0.08272814675,0.1454421532,0.155070298,2.073363029,2.65268477,3.082553127,0.445203581,5.728382587,28.19392801,1.207895012,2.355090982,24.86755991
688.3446602,456.7257282,2.892875356,37.95514895,14.36345675,412,1266,0.435302205,404.8209534,720,470,722,460,-0.1483474235,34.32589156,0.1517341799,33.81423892,,,,,,,,,,,,,,,,,,,0.07888670944,0.1020352564,0.1489565722,0.1511831407,2.075888319,2.650799839,3.070987124,0.4403214971,5.728382587,28.18819017,1.202942017,2.358545806,24.2654784
688.3073171,456.7390244,2.898788613,38.14204358,14.29588391,410,1257,0.4386332301,377.0013123,720,470,722,460,-0.1534834214,34.35519794,0.1463186982,33.85012326,,,,,,,,,,,,,,,,,,,0.1076886335,0.1507990544,0.1497223477,0.1499667685,2.079063161,2.642319181,3.054676812,0.441567552,5.728382587,28.19041153,1.197459298,2.360306146,23.82221849
688.1962175,456.8179669,2.892241264,37.98984944,14.6638807,423,1275,0.4537015427,404.8209534,720,470,722,460,-0.1435751246,34.42741028,0.1554954976,33.9532185,,,,,,,,,,,,,,,,,,,0.09118036196,0.1874052348,0.1479845633,0.1517223318,2.079094104,2.635279715,3.044186681,0.4478449917,5.728382587,28.18710601,1.181341301,2.360095827,23.8221985
688.4053398,456.8398058,2.898220674,38.32022564,14.2366681,412,1270,0.4453436515,377,720,470,722,460,-0.1513045825,34.22591509,0.1495796338,33.74296995,678,469,,,,,,,,,,,-2.035211693,,,,,,0.05193537502,0.1652298497,0.1501048827,0.1571927171,2.076839367,2.667449932,3.070837291,0.446859992,5.728382587,28.18018957,1.168669226,2.362331822,23.39931446
688.1961259,456.7748184,2.901745151,38.36913338,14.23305248,413,1282,0.4430511224,377.0649719,720,470,722,459,-0.154235241,34.44403919,0.1741161031,33.87703259,707,479,,,,,,,,,,,-0.6287456159,,,,,,0.00141651427,0.1557316268,0.1580769599,0.1632398705,2.079254417,2.7010484,3.097628352,0.4456928937,5.728382587,28.1788899,1.161106677,2.363560844,23.58840997
688.4038929,456.8856448,2.894009298,38.44966934,14.1308009,411,1274,0.4513256785,417.1678467,720,471,722,460,-0.1725327752,34.60533203,0.1551476421,33.74014846,707,479,,,,,,,,,,,-0.6240218466,,,,,,0.04266064979,0.2294300236,0.161611707,0.1658455531,2.08462163,2.708570805,3.103081314,0.4494728648,5.728382587,28.18239026,1.147735346,2.357478618,24.80704648
688.2898551,456.7149758,2.882414811,38.47827846,14.26949862,414,1287,0.4521889797,416.8860779,720,471,722,460,-0.1640814211,34.77923528,0.162035441,33.86982809,707,479,,,,,,,,,,,-0.6132027378,,,,,,0.06295080253,0.304882833,0.1614475319,0.173814483,2.090911793,2.705094282,3.078102165,0.4543730571,5.728382587,28.18231691,1.145541733,2.352269381,24.7865288
688.4028436,456.8436019,2.892141027,38.75883458,14.32163541,422,1264,0.4617885904,376,720,470,723,458,-0.1450945103,34.22676005,0.2160394078,34.61647711,,,,,,,,,,,,,,,,,,,0.07863563766,0.2615179625,0.150115262,0.2021509407,2.096792897,2.686041015,3.039864486,0.4582615058,5.728382587,28.17497872,1.152471696,2.355495368,23.5301487
688.3445783,456.9204819,2.895963168,37.97126286,14.4103638,415,1270,0.4572798629,375.5875549,720,470,723,458,-0.1461906066,34.25112429,0.2144895061,34.67223113,709,480,,,,,,,,,,,-0.5951390196,,,,,,0.1310292563,0.1928139014,0.1443487417,0.2167608924,2.097703275,2.635557098,3.029522502,0.4577032021,5.728382587,28.16562251,1.148556736,2.357942157,22.90493285
688.471831,456.8967136,2.887625146,37.95479258,14.79187719,426,1279,0.4544644922,376.2605591,720,470,723,458,-0.1399192432,34.14266474,0.2220251495,34.5457913,,,,,,,,,,,,,,,,,,,0.05480133816,0.1707417973,0.1420082903,0.2038640938,2.092628754,2.612323573,3.020450817,0.4535387398,5.728382587,28.16617167,1.144227697,2.355240233,22.93042117
688.1879518,456.7855422,2.889892535,38.43293009,14.3275215,415,1252,0.4479461121,377,720,470,722,460,-0.1420040682,34.44747169,0.1569165701,33.96450121,709,480,,,,,,,,,,,-0.5882113285,,,,,,0.1091441044,0.1124063634,0.1413286507,0.1739911964,2.082207787,2.648652064,3.023010857,0.4526715383,5.728382587,28.1773421,1.144293101,2.353377495,23.53304526
688.4744526,456.8491484,2.887777818,38.00601043,14.26771375,411,1256,0.4603294367,414.4031982,720,470,722,460,-0.1413872231,34.15852806,0.1601064961,33.67328611,677,464,,,,,,,,,,,-2.330475643,,,,,,0.1253612313,0.0987636375,0.1428115415,0.1580218744,2.071416097,2.678163931,3.044274697,0.4579323903,5.728382587,28.18218911,1.149906528,2.354343917,24.64545479
688.4516908,456.8985507,2.894449482,38.39446685,14.20624838,414,1262,0.4631245757,411.8737793,720,470,722,460,-0.1464676516,34.16055891,0.1549579354,33.69136442,679,474,,,,,,,,,,,-1.828554389,,,,,,0.06451536606,0.179846891,0.1437386424,0.1573998069,2.069301315,2.682084594,3.060042667,0.4590318753,5.728382587,28.18703402,1.153979897,2.354977972,25.22486456
688.350365,456.756691,2.885927941,37.99988073,14.2896003,411,1269,0.4495489132,417.5607605,720,470,722,460,-0.1406320434,34.308667,0.1595768607,33.80557634,,,,,,,,,,,,,,,,,,,0.1458996092,0.1819806861,0.1416733466,0.1588143043,2.073652291,2.681142789,3.072417033,0.4512144884,5.728382587,28.19419892,1.151607989,2.352198161,25.35362565
688.3284314,456.7892157,2.885378596,38.1935391,14.12802638,408,1251,0.4426355516,417.1678467,720,470,722,460,-0.1389616479,34.31636755,0.1611455602,33.8243059,,,,,,,,,,,,,,,,,,,0.1160630602,0.1338727482,0.1412366078,0.1586936074,2.077456612,2.69774379,3.083103405,0.4461080311,5.728382587,28.19702637,1.152967436,2.351835394,25.42696158
688.2347188,456.7799511,2.893608065,38.43499954,14.10494629,409,1273,0.4496121081,417.0803223,720,470,722,460,-0.1463910921,34.40643517,0.1529064487,33.91847472,,,,,,,,,,,,,,,,,,,0.09162293961,0.1443257784,0.1447276911,0.1548651616,2.079864066,2.711512565,3.077633205,0.4476694441,5.728382587,28.20044883,1.15479407,2.356259304,24.80768251
688.2597087,456.8446602,2.895843219,38.39094949,14.25688356,412,1244,0.4488180087,377,720,470,722,460,-0.1471669323,34.35853685,0.1525021886,33.88751132,,,,,,,,,,,,,,,,,,,0.0582061511,0.1019101613,0.1471106582,0.1526836378,2.078544487,2.704388462,3.066081626,0.448975121,5.728382587,28.1980336,1.153388848,2.359136287,23.58509683
688.3660934,456.8353808,2.894954976,38.34704413,14.16577069,407,1267,0.4486523587,377,720,470,722,460,-0.1477176762,34.26384752,0.1528237253,33.78245832,,,,,,,,,,,,,,,,,,,0.07440481345,0.03338105575,0.147561069,0.1525889802,2.076093929,2.701770584,3.088194694,0.4469334359,5.728382587,28.1908987,1.14858033,2.359367904,22.97447071
688.2878049,456.8219512,2.895394142,38.31163791,14.18824153,410,1274,0.4416110175,377,720,470,722,460,-0.1476419912,34.34129131,0.1522062817,33.86166112,709,480,,,,,,,,,,,-0.5953229241,,,,,,0.00873447745,0.04907016019,0.146332165,0.1538574263,2.075826551,2.699531581,3.093415275,0.4458806716,5.728382587,28.19093798,1.142518289,2.358062969,22.97447071
688.3535109,456.8692494,2.890618029,38.42769428,14.28205568,413,1258,0.4516482928,377,720,470,722,460,-0.1423270017,34.26247049,0.1581934162,33.79183079,,,,,,,,,,,,,,,,,,,0.0263035099,0.1052691025,0.1446561095,0.1554926713,2.076144503,2.689188983,3.059540427,0.4441013328,5.728382587,28.19843222,1.142516546,2.35659593,22.97447071
688.2669903,456.8349515,2.894662518,38.31600515,14.32233775,412,1252,0.4314977279,377,720,470,722,460,-0.1463284435,34.35552952,0.153377571,33.88116699,709,480,,,,,,,,,,,-0.5938134174,,,,,,0.02469901256,0.09664980485,0.1452501632,0.1547974231,2.076857176,2.682049468,3.045341763,0.4435374165,5.728382587,28.20178716,1.147054137,2.357580196,22.99043107
688.3221154,456.8701923,2.894684068,38.43372851,14.30333689,416,1272,0.4595059172,378.0476074,720,470,722,460,-0.1460167641,34.29110998,0.154241134,33.82300413,,,,,,,,,,,,,,,,,,,0.02360035486,0.03119554894,0.145977511,0.1539974198,2.077381564,2.680385732,3.055422362,0.4473423921,5.728382587,28.20096956,1.151658792,2.3589612,23.00639143
688.2554217,456.8626506,2.894755886,38.35270802,14.35254653,415,1273,0.438860006,377,720,470,722,460,-0.1455480722,34.35561383,0.15412984,33.89010957,,,,,,,,,,,,,,,,,,,0.05517925883,0.06581826249,0.1443734111,0.1554019433,2.078694161,2.677573933,3.051191997,0.4415236368,5.728382587,28.20182723,1.151338002,2.356804682,22.99043107
688.2694175,456.7402913,2.886145303,38.22298743,14.26831061,412,1241,0.428868618,377,720,470,722,460,-0.1403807357,34.38967495,0.1591069591,33.88772489,,,,,,,,,,,,,,,,,,,0.05416896168,0.2026166308,0.1432228179,0.1564259231,2.079489208,2.674738026,3.030181808,0.4368000935,5.728382587,28.20156395,1.148242501,2.354810173,22.97447071
688.2826087,456.8768116,2.89586787,38.32200173,14.35808838,414,1254,0.4506031321,377,720,470,722,460,-0.146581728,34.32507808,0.1533599342,33.86173035,,,,,,,,,,,,,,,,,,,0.1468702024,0.2338236849,0.1444713135,0.1558301164,2.075118765,2.659403014,3.02774308,0.4444381222,5.728382587,28.20412299,1.150307105,2.356614481,22.97447071
688.4903846,456.9302885,2.892747096,37.9884364,14.4955158,416,1265,0.4476776065,377,720,470,722,460,-0.1443410622,34.11265486,0.157493638,33.64992499,,,,,,,,,,,,,,,,,,,0.1463648208,0.1830909696,0.1436516042,0.1573530343,2.070297828,2.635798389,3.038627974,0.4445610682,5.728382587,28.20683589,1.149034367,2.355108752,22.97447071
688.3746959,456.7542579,2.884299082,37.90178389,14.39616262,411,1251,0.4322859276,377,720,470,722,460,-0.1393425645,34.28716298,0.1610649273,33.78159144,,,,,,,,,,,,,,,,,,,0.09186014412,0.2243955034,0.1425113215,0.1583933536,2.070832775,2.643153223,3.054511251,0.4396076122,5.728382587,28.20662645,1.147034401,2.35235801,23.34466947
688.4116223,456.8523002,2.894201681,38.38427649,14.28852705,413,1276,0.4461809869,401.2991333,720,470,722,460,-0.1470190948,34.2153126,0.1539499218,33.73554701,,,,,,,,,,,,,,,,,,,0.1226319197,0.2239408408,0.1455283918,0.1548330696,2.074470626,2.677038078,3.074553774,0.4403385983,5.728382587,28.2089226,1.150186465,2.354797834,24.32682779
688.2475728,456.6601942,2.892596113,38.38469864,14.20265989,412,1267,0.4367064918,417.1678467,720,470,722,460,-0.1487328131,34.440776,0.1503675075,33.91726174,,,,,,,,,,,,,,,,,,,0.170939056,0.1201019856,0.1486087757,0.1509831022,2.079652485,2.695495034,3.090432079,0.4416429915,5.728382587,28.2106431,1.152731034,2.357533946,25.06878098
688.2408759,456.7201946,2.895495977,38.29896244,14.23580398,411,1283,0.4469779954,409.831665,720,470,722,460,-0.149950382,34.42375914,0.149247472,33.91807162,679,476,,,,,,,,,,,-1.771653299,,,,,,0.1163133384,0.06846025055,0.1494306868,0.1569594095,2.082720529,2.697889452,3.096546143,0.4449907658,5.728382587,28.21070499,1.152628236,2.358431224,24.58683505
688.1956522,456.6690821,2.893773239,38.55366357,14.23556844,414,1270,0.4493005807,377.0013123,720,470,722,459,-0.1490891701,34.48521295,0.1789751868,33.88461465,,,,,,,,,,,,,,,,,,,0.1033456559,0.05763188283,0.1489480805,0.1726210559,2.078634264,2.698271845,3.07691121,0.4480913758,5.728382587,28.2086842,1.151299803,2.358547931,23.47472308
688.4468599,456.8768116,2.89511215,38.36031412,14.28032847,414,1263,0.4467863464,377.0013123,720,470,722,459,-0.1476635997,34.17336278,0.1832863779,33.62024895,,,,,,,,,,,,,,,,,,,0.2343660091,0.04476770551,0.148551921,0.1741887404,2.071131321,2.700510868,3.064714422,0.4429314846,5.728382587,28.20380311,1.146519376,2.35818887,23.58649025
688.4488778,456.7406484,2.893543684,37.99624989,13.96247973,401,1239,0.428852665,417.1678467,720,470,722,460,-0.1497913142,34.22402252,0.151207019,33.70906664,,,,,,,,,,,,,,,,,,,0.1427668816,0.04914973115,0.1497985964,0.1573238171,2.065135581,2.701985542,3.084874765,0.4553563759,5.728382587,28.20037515,1.143159391,2.357446558,24.66899734
688.2475728,456.4975728,2.891466231,38.29171282,14.29283015,412,1281,0.5169338273,407.8884583,720,470,721,460,-0.1519481575,34.50408921,0.1435948524,32.93916336,679,474,,,,,,,,,,,-1.806746836,,,,,,0.5971845909,0.07147357163,0.1461935242,0.1502182,2.063939855,2.704961166,3.084301918,0.4830225241,5.789322853,28.20318176,1.153417232,2.357758709,24.54284037
687.7173913,456.2028986,2.895272668,38.70472753,14.12394277,414,1254,0.4693697766,378,720,469,721,459,-0.1310864674,34.72654071,0.1624760764,33.3999374,,,,,,,,,,,,,,,,,,,0.8392014734,0.2493019803,0.1371519894,0.1570529763,2.070871732,2.731178996,3.074595609,0.4762995898,5.789322853,28.21063177,1.17079446,2.365964002,24.08615447
687.5470297,455.8861386,2.918822605,38.34760159,13.86941049,404,1265,0.4495249788,417.0803223,720,468,721,458,-0.1344868652,34.64016338,0.1596649001,33.51969021,702,478,,,,,,,,,,,-0.7691450433,,,,,,0.5554518071,0.4391383853,0.1320139286,0.1621810857,2.075207906,2.746177831,3.102470066,0.4529980777,5.789322853,28.21189142,1.183011171,2.377519059,24.35132904
687.6419753,455.8790123,2.911177131,38.11702967,14.0418078,405,1263,0.4435725767,386.2136841,720,468,721,458,-0.1279955168,34.55372778,0.1669184663,33.42538556,,,,,,,,,,,,,,,,,,,0.1657045162,0.3231806534,0.1402035855,0.1564088368,2.069911596,2.732346657,3.135373121,0.4497721239,5.789322853,28.2088288,1.187442453,2.380921671,24.4825622
687.5891089,455.8490099,2.915427,38.11796972,13.93503984,404,1282,0.4624183634,417.4805298,719,469,721,459,-0.1703364435,34.05279166,0.1321335143,33.55914752,706,480,,,,,,,,,,,-0.693288442,,,,,,0.02848495973,0.1750580747,0.1390677069,0.1615820348,2.062476683,2.717345438,3.142962322,0.4527428316,5.789322853,28.20762223,1.190181198,2.382914423,24.36352341
687.618932,455.8567961,2.922622865,38.04124939,14.17316087,412,1280,0.4425620228,378,719,469,721,459,-0.1776597355,34.02227557,0.1250853327,33.52872543,706,480,,,,,,,,,,,-0.7011103624,,,,,,0.04776031964,0.2438456265,0.1306070226,0.1718525632,2.060256497,2.699775476,3.151305461,0.4516682777,5.789322853,28.20852036,1.188929982,2.384061637,23.6368992
